date,building_id,building_name,country,strategy,battery_type,eu_compliant,avg_soc_start_percent,avg_soc_end_percent,charge_kwh,discharge_kwh,pv_generation_kwh,round_trip_efficiency_percent,daily_net_savings_eur,daily_co2_avoided_kg,battery_health_percent,total_cycles_cumulative,total_cost_avoided_eur,total_co2_avoided_kg
2026-01-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.39,133.39,74.0,94.47,47.5577,50.6877,98.78,678.4649000000001,46416.9516,51563.1566
2026-01-27,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.36,136.59,72.87,94.47,48.942,51.9048,98.78,679.1478999999999,46465.8936,51615.0614
2026-01-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,155.08,143.75,94.5,94.47,51.2897,54.6267,98.78,679.8667,46517.1833,51669.6881
2026-01-29,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.41,132.66,95.55,94.47,48.0063,50.4118,98.77,680.53,46565.1896,51720.0999
2026-01-30,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,134.38,138.77,79.11,94.47,50.5775,52.7344,98.77,681.2239,46615.7671,51772.8343
2026-01-31,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.02,152.23,65.69,94.47,48.8452,57.8476,98.77,681.9851,46664.6123,51830.6819
2026-02-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.7,129.94,88.38,94.47,40.3802,49.3763,98.77,682.6347999999999,46704.9925,51880.0582
2026-02-02,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.9,143.92,89.97,94.47,52.4842,54.6886,98.77,683.3544,46757.4767,51934.7468
2026-02-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,151.66,129.11,82.74,94.47,45.2054,49.0615,98.77,683.9999,46802.6821,51983.8083
2026-02-04,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.25,126.77,86.19,94.47,44.9894,48.1741,98.77,684.6338000000001,46847.6715,52031.9824
2026-02-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,128.58,143.2,109.91,94.47,52.8898,54.4151,98.77,685.3498,46900.5613,52086.3975
2026-02-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,132.61,141.32,90.14,94.46,51.801,53.7033,98.76,686.0563999999999,46952.3623,52140.1008
2026-02-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.26,145.05,107.31,94.46,46.4208,55.1204,98.76,686.7817,46998.7831,52195.2212
2026-02-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,147.74,143.64,113.74,94.46,44.8721,54.5825,98.76,687.4999,47043.6552,52249.8037
2026-02-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,141.76,145.47,105.94,94.46,52.9576,55.2803,98.76,688.2273,47096.6128,52305.084
2026-02-10,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.97,133.58,97.42,94.46,48.2239,50.7593,98.76,688.8952,47144.8367,52355.8433
2026-02-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.1,152.11,66.93,94.46,56.285,57.8024,98.76,689.6558,47201.1217,52413.6457
2026-02-12,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.66,124.8,100.44,94.46,43.833,47.4257,98.76,690.2797999999999,47244.9547,52461.0714
2026-02-13,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.35,127.43,138.94,94.46,45.7507,48.4225,98.76,690.9169,47290.7054,52509.4939
2026-02-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.62,120.38,128.71,94.46,36.7167,45.7437,98.76,691.5188,47327.4221,52555.2376
2026-02-15,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,141.7,135.19,84.64,94.46,42.0508,51.3741,98.75,692.1948,47369.4729,52606.6117
2026-02-16,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.69,146.45,143.34,94.46,53.2461,55.6522,98.75,692.9271000000001,47422.719,52662.2639
2026-02-17,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.61,134.02,141.73,94.46,48.2301,50.9266,98.75,693.5972,47470.9491,52713.1905
2026-02-18,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,148.91,141.65,141.01,94.46,50.8101,53.827,98.75,694.3054,47521.7592,52767.0175
2026-02-19,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.72,137.47,125.96,94.46,49.8526,52.2389,98.75,694.9928,47571.6118,52819.2564
2026-02-20,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,129.88,125.29,150.48,94.46,45.0667,47.6085,98.75,695.6192,47616.6785,52866.8649
2026-02-21,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.05,143.35,124.29,94.46,45.0179,54.4729,98.75,696.3358999999999,47661.6964,52921.3378
2026-02-22,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.1,142.38,95.2,94.46,44.9899,54.105,98.75,697.0477999999999,47706.6863,52975.4428
2026-02-23,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.61,151.41,125.21,94.46,55.879,57.5372,98.74,697.8049000000001,47762.5653,53032.98
2026-02-24,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.73,146.5,117.84,94.46,53.5396,55.6686,98.74,698.5374,47816.1049,53088.6486
2026-02-25,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.15,129.47,153.28,94.46,45.8835,49.1994,98.74,699.1848,47861.9884,53137.848
2026-02-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.5,140.56,103.89,94.46,50.7827,53.4111,98.74,699.8875999999999,47912.7711,53191.2591
2026-02-27,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.73,136.98,133.87,94.46,49.4313,52.0526,98.74,700.5725,47962.2024,53243.3117
2026-02-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,148.29,162.1,158.95,94.46,51.9197,61.5977,98.74,701.383,48014.1221,53304.9094
2026-03-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.78,143.97,168.91,94.46,45.4809,54.7069,98.74,702.1028,48059.603,53359.6163
2026-03-02,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.63,147.06,173.8,94.46,53.5129,55.8832,98.73,702.8380999999999,48113.1159,53415.4995
2026-03-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,137.88,136.38,166.02,94.46,49.3016,51.8247,98.73,703.52,48162.4175,53467.3242
2026-03-04,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,117.81,135.21,131.08,94.46,50.1916,51.3815,98.73,704.1961,48212.6091,53518.7057
2026-03-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.58,138.39,150.33,94.46,50.2582,52.5876,98.73,704.888,48262.8673,53571.2933
2026-03-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.14,153.44,168.8,94.46,56.5073,58.3057,98.73,705.6552,48319.3746,53629.599
2026-03-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.65,123.15,138.92,94.46,37.5703,46.7972,98.73,706.2710000000001,48356.9449,53676.3962
2026-03-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.31,124.71,154.49,94.46,37.9129,47.3882,98.73,706.8945,48394.8578,53723.7844
2026-03-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,146.7,139.26,153.5,94.46,49.9328,52.92,98.73,707.5908000000001,48444.7906,53776.7044
2026-03-10,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.24,127.48,148.5,94.46,45.297,48.4442,98.73,708.2282,48490.0876,53825.1486
2026-03-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.91,121.23,188.5,94.46,42.274,46.0688,98.72,708.8344000000001,48532.3616,53871.2174
2026-03-12,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.47,141.74,214.16,94.46,51.2286,53.863,98.72,709.5431,48583.5902,53925.0804
2026-03-13,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.9,136.11,194.98,94.46,48.8368,51.723,98.72,710.2237,48632.427,53976.8034
2026-03-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.0,153.56,209.22,94.46,49.3547,58.3511,98.72,710.9915,48681.7817,54035.1545
2026-03-15,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,132.4,137.61,195.27,94.46,43.6219,52.2899,98.72,711.6795,48725.4036,54087.4444
2026-03-16,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.68,126.64,175.8,94.46,44.9023,48.1241,98.72,712.3127000000001,48770.3059,54135.5685
2026-03-17,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.21,148.11,170.91,94.46,54.3441,56.2836,98.72,713.0533,48824.65,54191.8521
2026-03-18,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,137.15,133.53,204.3,94.46,48.1198,50.7403,98.72,713.7208999999999,48872.7698,54242.5924
2026-03-19,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.06,130.27,181.78,94.46,46.374,49.5039,98.71,714.3723,48919.1438,54292.0963
2026-03-20,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,148.97,119.79,194.08,94.46,41.3708,45.5217,98.71,714.9713,48960.5146,54337.618
2026-03-21,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.05,128.85,167.75,94.46,39.383,48.9633,98.71,715.6156,48999.8976,54386.5813
2026-03-22,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.68,122.27,202.9,94.46,36.8823,46.4619,98.71,716.2269,49036.7799,54433.0432
2026-03-23,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.69,143.41,178.88,94.46,52.0024,54.4964,98.71,716.944,49088.7823,54487.5396
2026-03-24,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,141.75,125.27,220.14,94.46,44.2355,47.6021,98.71,717.5703,49133.0178,54535.1417
2026-03-25,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.23,123.21,188.05,94.46,43.5931,46.8216,98.71,718.1864,49176.6109,54581.9633
2026-03-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.58,147.3,258.4,94.46,53.482,55.9753,98.71,718.9228999999999,49230.0929,54637.9386
2026-03-27,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.18,136.26,206.5,94.46,49.576,51.7791,98.7,719.6042,49279.6689,54689.7177
2026-03-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.14,143.12,162.78,94.46,45.203,54.3873,98.7,720.3198,49324.8719,54744.105
2026-03-29,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,34.5,145.48,68.98,262.94,94.46,16.3754,26.2139,98.7,720.6647,49341.2473,54770.3189
2026-03-30,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,34.5,10.0,96.47,137.2,201.83,94.46,52.5284,52.1343,98.7,721.3507000000001,49393.7757,54822.4532
2026-03-31,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,117.76,124.17,218.02,94.46,45.427,47.1848,98.7,721.9716000000001,49439.2027,54869.638
2026-04-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.04,139.13,275.38,94.46,46.4993,52.871,98.7,722.6673,49485.702,54922.509
2026-04-02,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.15,117.69,280.64,94.46,38.5257,44.7215,98.7,723.2557,49524.2277,54967.2305
2026-04-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,137.86,166.09,223.97,94.46,57.4748,63.1155,98.7,724.0862,49581.7025,55030.346
2026-04-04,B001,Berliner Bürogebäude Alpha,DE,tou,LFP,True,10.0,14.5,40.6,30.74,315.72,94.49,4.9292,11.6802,99.58,724.2399,49586.6317,55042.0262
2026-04-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,63.1,35.4,33.51,71.38,257.99,94.46,23.2427,27.1227,98.7,724.5967999999999,49609.8744,55069.1489
2026-04-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,35.4,10.0,87.42,134.59,282.84,94.46,48.0799,51.1444,98.69,725.2697999999999,49657.9543,55120.2933
2026-04-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,141.85,134.85,226.07,94.46,44.8071,51.242,98.69,725.944,49702.7614,55171.5353
2026-04-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,131.15,134.46,341.97,94.46,45.3169,51.0952,98.69,726.6163,49748.0783,55222.6305
2026-04-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,126.35,141.39,251.85,94.46,48.3681,53.7278,98.69,727.3232,49796.4464,55276.3583
2026-04-10,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.17,113.77,303.71,94.46,36.2236,43.2334,98.69,727.8921,49832.67,55319.5917
2026-04-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,25.6,139.6,106.03,243.88,94.46,28.9587,40.291,98.69,728.4222,49861.6287,55359.8827
2026-04-12,B001,Berliner Bürogebäude Alpha,DE,tou,LFP,True,10.0,10.0,39.24,46.25,300.85,94.49,8.7706,17.5746,99.58,728.6533999999999,49870.3993,55377.4573
2026-04-13,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,57.0,10.0,42.33,135.8,313.3,94.46,51.3566,51.6045,98.69,729.3324,49921.7559,55429.0618
2026-04-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.57,128.05,327.69,94.46,41.9365,48.6587,98.69,729.9725999999999,49963.6924,55477.7205
2026-04-15,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,137.06,151.64,290.32,94.46,51.7772,57.6215,98.68,730.7308,50015.4696,55535.342
2026-04-16,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,126.6,144.33,284.56,94.46,49.5226,54.8461,98.68,731.4525,50064.9922,55590.1881
2026-04-17,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,134.37,143.28,301.54,94.46,48.6209,54.4447,98.68,732.1689,50113.6131,55644.6328
2026-04-18,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,12.0,4.21,0.0,353.96,94.5,0.0,0.0,99.94,732.1689,50113.6131,55644.6328
2023-01-01,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,80.0,10.0,0.0,559.46,216.96,95.0,214.7321,212.595,100.0,0.6993,214.7321,212.595
2023-01-02,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,558.58,543.31,187.97,95.0,195.7611,206.4594,100.0,1.3784,410.4932,419.0544
2023-01-03,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,578.54,552.84,155.65,95.0,198.485,210.0774,100.0,2.0694,608.9782,629.1318
2023-01-04,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,607.25,500.45,179.2,95.0,173.8754,190.1699,100.0,2.695,782.8536,819.3017
2023-01-05,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,580.35,556.52,201.23,95.0,199.9517,211.479,99.99,3.3907,982.8053,1030.7807
2023-01-06,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,596.02,518.39,176.87,95.0,182.4023,196.9889,99.99,4.0387,1165.2076,1227.7696
2023-01-07,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,567.77,534.6,171.16,95.0,165.7626,203.1465,99.99,4.7069,1330.9702,1430.9161
2023-01-08,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,532.09,505.08,201.95,95.0,156.9102,191.9288,99.99,5.3382,1487.8804,1622.8449
2023-01-09,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,547.58,575.87,154.32,95.0,210.5798,218.8311,99.99,6.058,1698.4602,1841.676
2023-01-10,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,541.99,508.54,221.91,95.0,181.8999,193.2443,99.99,6.6937,1880.3601,2034.9203
2023-01-11,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,542.39,576.34,190.96,95.0,211.1429,219.0095,99.99,7.4140999999999995,2091.503,2253.9298
2023-01-12,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,560.42,540.68,213.4,95.0,194.4972,205.4595,99.99,8.09,2286.0002,2459.3893
2023-01-13,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,518.81,462.1,241.75,95.0,163.4617,175.5973,99.99,8.6676,2449.4619000000002,2634.9866
2023-01-14,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,539.36,560.5,227.22,95.0,177.6794,212.9916,99.99,9.3682,2627.1413000000002,2847.9782
2023-01-15,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,587.07,591.96,189.37,95.0,186.4411,224.946,99.98,10.1082,2813.5824000000002,3072.9242
2023-01-16,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,610.95,577.22,222.48,95.0,206.7627,219.3449,99.98,10.8297,3020.3451,3292.2691
2023-01-17,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,578.17,542.19,225.6,95.0,193.9164,206.0331,99.98,11.5074,3214.2615,3498.3022
2023-01-18,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,628.67,520.3,319.15,95.0,180.9599,197.7149,99.98,12.1578,3395.2214,3696.0171
2023-01-19,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,560.33,632.44,276.83,95.0,234.1136,240.3261,99.98,12.9483,3629.335,3936.3432
2023-01-20,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,598.06,562.7,188.21,95.0,201.3887,213.8264,99.98,13.6517,3830.7237,4150.1696
2023-01-21,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,541.61,539.4,282.48,95.0,169.4211,204.9703,99.98,14.325899999999999,4000.1448,4355.1399
2023-01-22,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,562.2,583.98,288.6,95.0,185.1058,221.9138,99.98,15.0559,4185.2506,4577.0537
2023-01-23,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,536.64,553.81,247.52,95.0,201.8159,210.4482,99.98,15.748199999999999,4387.0665,4787.5019
2023-01-24,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,566.61,470.82,309.93,95.0,163.9063,178.9105,99.98,16.3367,4550.9728,4966.4124
2023-01-25,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,553.68,585.34,254.58,95.0,214.2423,222.4278,99.97,17.0684,4765.2151,5188.8402
2023-01-26,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,540.29,608.54,264.66,95.0,225.1903,231.2464,99.97,17.8291,4990.4054,5420.0866
2023-01-27,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,558.12,499.77,254.78,95.0,176.9934,189.9111,99.97,18.4538,5167.3988,5609.9977
2023-01-28,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,581.56,542.21,346.92,95.0,167.7291,206.0413,99.97,19.131600000000002,5335.1279,5816.039
2023-01-29,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,598.31,511.98,392.7,95.0,154.9622,194.5529,99.97,19.7716,5490.0901,6010.5919
2023-01-30,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,558.9,631.71,273.96,95.0,233.8977,240.0487,99.97,20.5612,5723.9878,6250.6406
2023-01-31,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,530.42,600.39,258.15,95.0,222.3561,228.1482,99.97,21.311700000000002,5946.3439,6478.7888
2023-02-01,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,589.32,592.77,363.09,95.0,214.9765,225.2529,99.97,22.0527,6161.3204,6704.0417
2023-02-02,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,559.56,583.52,321.29,95.0,213.0507,221.7387,99.97,22.7821,6374.3711,6925.7804
2023-02-03,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,542.03,416.82,313.15,95.0,142.3031,158.3921,99.97,23.3031,6516.6742,7084.1725
2023-02-04,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,532.61,518.49,277.24,95.0,162.0223,197.026,99.96,23.9512,6678.6965,7281.1985
2023-02-05,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,548.27,551.16,337.89,95.0,173.4738,209.4402,99.96,24.640099999999997,6852.1703,7490.6387
2023-02-06,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,530.35,509.81,361.64,95.0,183.2586,193.729,99.96,25.277399999999997,7035.4289,7684.3677
2023-02-07,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,591.4,514.58,395.32,95.0,181.076,195.5393,99.96,25.9206,7216.5049,7879.907
2023-02-08,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,545.58,516.96,487.32,95.0,185.2849,196.4434,99.96,26.566799999999997,7401.7898,8076.3504
2023-02-09,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,569.49,525.88,325.5,95.0,187.4762,199.8338,99.96,27.2241,7589.266,8276.1842
2023-02-10,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,474.75,565.74,418.96,95.0,211.2646,214.9823,99.96,27.9313,7800.5306,8491.1665
2023-02-11,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,600.22,590.43,357.31,95.0,184.94,224.3637,99.96,28.6693,7985.4706,8715.5302
2023-02-12,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,532.78,499.96,404.75,95.0,154.9,189.9861,99.96,29.2943,8140.3706,8905.5163
2023-02-13,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,538.83,526.16,423.67,95.0,189.7267,199.9408,99.96,29.951999999999998,8330.0973,9105.4571
2023-02-14,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,505.5,555.6,473.52,95.0,204.7501,211.1274,99.95,30.6465,8534.8474,9316.5845
2023-02-15,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,603.1,497.01,366.86,95.0,172.6782,188.8621,99.95,31.2678,8707.5256,9505.4466
2023-02-16,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,594.82,505.29,357.22,95.0,176.8293,192.0099,99.95,31.8994,8884.3549,9697.4565
2023-02-17,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,509.34,561.34,435.22,95.0,206.9604,213.3079,99.95,32.6011,9091.3153,9910.7644
2023-02-18,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,556.71,573.56,536.51,95.0,181.4872,217.9538,99.95,33.3181,9272.8025,10128.7182
2023-02-19,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,566.86,525.93,518.3,95.0,162.5006,199.8542,99.95,33.975500000000004,9435.3031,10328.572400000001
2023-02-20,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,579.81,566.55,566.27,95.0,204.3156,215.2873,99.95,34.6837,9639.618699999999,10543.8597
2023-02-21,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,571.43,597.27,477.94,95.0,218.1614,226.9625,99.95,35.430299999999995,9857.7801,10770.8222
2023-02-22,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,546.74,485.75,395.63,95.0,171.7339,184.586,99.95,36.0375,10029.514,10955.4082
2023-02-23,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,580.29,674.33,313.92,95.0,250.8135,256.2456,99.94,36.8804,10280.3275,11211.6538
2023-02-24,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,599.07,649.28,345.57,95.0,238.6933,246.7252,99.94,37.692,10519.0208,11458.379
2023-02-25,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,568.44,556.38,467.2,95.0,174.0769,211.424,99.94,38.3875,10693.0977,11669.803
2023-02-26,B003,Hamburg Logistics Hub Gamma,DE,peak_shaving,LFP,True,10.0,10.0,511.34,544.22,559.79,95.0,173.3762,206.8048,99.94,39.0678,10866.473899999999,11876.6078
